clf,dataset_name,dataset_type,auc,distances
RISF,IMDB-BINARY,graph,0.3325,Ips_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4008,Ips_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4675,Ips_Deg_Net
RISF,IMDB-BINARY,graph,0.3867,Ips_Deg_Net
RISF,IMDB-BINARY,graph,0.4467,Ips_Deg_Net
RISF,IMDB-BINARY,graph,0.475,Ips_Deg_euc
RISF,IMDB-BINARY,graph,0.4117,Ips_Deg_euc
RISF,IMDB-BINARY,graph,0.1975,Ips_Deg_euc
RISF,IMDB-BINARY,graph,0.3633,Ips_Deg
RISF,IMDB-BINARY,graph,0.4658,Ips_Deg
RISF,IMDB-BINARY,graph,0.3692,Ips_Deg
RISF,IMDB-BINARY,graph,0.41,Ips_Net_euc
RISF,IMDB-BINARY,graph,0.4108,Ips_Net_euc
RISF,IMDB-BINARY,graph,0.3192,Ips_Net_euc
RISF,IMDB-BINARY,graph,0.4617,Ips_Net
RISF,IMDB-BINARY,graph,0.3083,Ips_Net
RISF,IMDB-BINARY,graph,0.3925,Ips_Net
RISF,IMDB-BINARY,graph,0.3875,Ips_euc
RISF,IMDB-BINARY,graph,0.3008,Ips_euc
RISF,IMDB-BINARY,graph,0.27,Ips_euc
RISF,IMDB-BINARY,graph,0.3142,Ips
RISF,IMDB-BINARY,graph,0.4075,Ips
RISF,IMDB-BINARY,graph,0.3342,Ips
RISF,IMDB-BINARY,graph,0.4667,Por_Jac_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2275,Por_Jac_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4192,Por_Jac_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.5017,Por_Jac_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.3092,Por_Jac_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4167,Por_Jac_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4392,Por_Jac_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.3092,Por_Jac_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4242,Por_Jac_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4783,Por_Jac_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.3325,Por_Jac_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.4875,Por_Jac_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.4517,Por_Jac_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.2583,Por_Jac_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.4608,Por_Jac_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.4225,Por_Jac_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.325,Por_Jac_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.4283,Por_Jac_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.5125,Por_Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.29,Por_Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3808,Por_Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.5358,Por_Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.3917,Por_Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.5142,Por_Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.4167,Por_Jac_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2275,Por_Jac_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.44,Por_Jac_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4558,Por_Jac_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.2408,Por_Jac_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.4292,Por_Jac_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.445,Por_Jac_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.2792,Por_Jac_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.3683,Por_Jac_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.5333,Por_Jac_Oni_Deg
RISF,IMDB-BINARY,graph,0.42,Por_Jac_Oni_Deg
RISF,IMDB-BINARY,graph,0.4025,Por_Jac_Oni_Deg
RISF,IMDB-BINARY,graph,0.4608,Por_Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.2308,Por_Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3492,Por_Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.485,Por_Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.3058,Por_Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.4133,Por_Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.4458,Por_Jac_Oni_euc
RISF,IMDB-BINARY,graph,0.3467,Por_Jac_Oni_euc
RISF,IMDB-BINARY,graph,0.3283,Por_Jac_Oni_euc
RISF,IMDB-BINARY,graph,0.535,Por_Jac_Oni
RISF,IMDB-BINARY,graph,0.3042,Por_Jac_Oni
RISF,IMDB-BINARY,graph,0.465,Por_Jac_Oni
RISF,IMDB-BINARY,graph,0.3883,Por_Jac_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3617,Por_Jac_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.37,Por_Jac_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4592,Por_Jac_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.305,Por_Jac_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4125,Por_Jac_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.5,Por_Jac_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.35,Por_Jac_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.3392,Por_Jac_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4417,Por_Jac_Net_Deg
RISF,IMDB-BINARY,graph,0.37,Por_Jac_Net_Deg
RISF,IMDB-BINARY,graph,0.4592,Por_Jac_Net_Deg
RISF,IMDB-BINARY,graph,0.42,Por_Jac_Net_Net_euc
RISF,IMDB-BINARY,graph,0.25,Por_Jac_Net_Net_euc
RISF,IMDB-BINARY,graph,0.3292,Por_Jac_Net_Net_euc
RISF,IMDB-BINARY,graph,0.44,Por_Jac_Net_Net
RISF,IMDB-BINARY,graph,0.2608,Por_Jac_Net_Net
RISF,IMDB-BINARY,graph,0.4658,Por_Jac_Net_Net
RISF,IMDB-BINARY,graph,0.3017,Por_Jac_Net_euc
RISF,IMDB-BINARY,graph,0.3908,Por_Jac_Net_euc
RISF,IMDB-BINARY,graph,0.3275,Por_Jac_Net_euc
RISF,IMDB-BINARY,graph,0.505,Por_Jac_Net
RISF,IMDB-BINARY,graph,0.325,Por_Jac_Net
RISF,IMDB-BINARY,graph,0.4167,Por_Jac_Net
RISF,IMDB-BINARY,graph,0.3875,Por_Jac_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2775,Por_Jac_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3767,Por_Jac_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4767,Por_Jac_Deg_Net
RISF,IMDB-BINARY,graph,0.3133,Por_Jac_Deg_Net
RISF,IMDB-BINARY,graph,0.4817,Por_Jac_Deg_Net
RISF,IMDB-BINARY,graph,0.5075,Por_Jac_Deg_euc
RISF,IMDB-BINARY,graph,0.3633,Por_Jac_Deg_euc
RISF,IMDB-BINARY,graph,0.415,Por_Jac_Deg_euc
RISF,IMDB-BINARY,graph,0.5242,Por_Jac_Deg
RISF,IMDB-BINARY,graph,0.3592,Por_Jac_Deg
RISF,IMDB-BINARY,graph,0.4133,Por_Jac_Deg
RISF,IMDB-BINARY,graph,0.4817,Por_Jac_Net_euc
RISF,IMDB-BINARY,graph,0.3083,Por_Jac_Net_euc
RISF,IMDB-BINARY,graph,0.38,Por_Jac_Net_euc
RISF,IMDB-BINARY,graph,0.4392,Por_Jac_Net
RISF,IMDB-BINARY,graph,0.4142,Por_Jac_Net
RISF,IMDB-BINARY,graph,0.39,Por_Jac_Net
RISF,IMDB-BINARY,graph,0.3525,Por_Jac_euc
RISF,IMDB-BINARY,graph,0.3108,Por_Jac_euc
RISF,IMDB-BINARY,graph,0.365,Por_Jac_euc
RISF,IMDB-BINARY,graph,0.4767,Por_Jac
RISF,IMDB-BINARY,graph,0.3892,Por_Jac
RISF,IMDB-BINARY,graph,0.34,Por_Jac
RISF,IMDB-BINARY,graph,0.3762,Por_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3517,Por_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4333,Por_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.5138,Por_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.3158,Por_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4375,Por_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.5192,Por_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.2788,Por_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.5125,Por_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.5683,Por_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.3792,Por_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.5292,Por_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.5629,Por_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.2967,Por_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.37,Por_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.5204,Por_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.4046,Por_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.5254,Por_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.525,Por_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.4617,Por_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.4008,Por_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.51,Por_Oni_Net
RISF,IMDB-BINARY,graph,0.3654,Por_Oni_Net
RISF,IMDB-BINARY,graph,0.4346,Por_Oni_Net
RISF,IMDB-BINARY,graph,0.4862,Por_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2225,Por_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4183,Por_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.5104,Por_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.3292,Por_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.5025,Por_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.6229,Por_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.4096,Por_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.4092,Por_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.5846,Por_Oni_Deg
RISF,IMDB-BINARY,graph,0.4033,Por_Oni_Deg
RISF,IMDB-BINARY,graph,0.41,Por_Oni_Deg
RISF,IMDB-BINARY,graph,0.5638,Por_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3017,Por_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.4179,Por_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.5112,Por_Oni_Net
RISF,IMDB-BINARY,graph,0.3354,Por_Oni_Net
RISF,IMDB-BINARY,graph,0.4996,Por_Oni_Net
RISF,IMDB-BINARY,graph,0.5088,Por_Oni_euc
RISF,IMDB-BINARY,graph,0.3488,Por_Oni_euc
RISF,IMDB-BINARY,graph,0.4,Por_Oni_euc
RISF,IMDB-BINARY,graph,0.6146,Por_Oni
RISF,IMDB-BINARY,graph,0.4679,Por_Oni
RISF,IMDB-BINARY,graph,0.4821,Por_Oni
RISF,IMDB-BINARY,graph,0.4321,Por_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3125,Por_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3792,Por_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.5096,Por_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.3808,Por_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4938,Por_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4992,Por_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4,Por_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4271,Por_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.5358,Por_Net_Deg
RISF,IMDB-BINARY,graph,0.3183,Por_Net_Deg
RISF,IMDB-BINARY,graph,0.3671,Por_Net_Deg
RISF,IMDB-BINARY,graph,0.4679,Por_Net_Net_euc
RISF,IMDB-BINARY,graph,0.3075,Por_Net_Net_euc
RISF,IMDB-BINARY,graph,0.4258,Por_Net_Net_euc
RISF,IMDB-BINARY,graph,0.4642,Por_Net_Net
RISF,IMDB-BINARY,graph,0.3342,Por_Net_Net
RISF,IMDB-BINARY,graph,0.3858,Por_Net_Net
RISF,IMDB-BINARY,graph,0.5258,Por_Net_euc
RISF,IMDB-BINARY,graph,0.3108,Por_Net_euc
RISF,IMDB-BINARY,graph,0.3229,Por_Net_euc
RISF,IMDB-BINARY,graph,0.5079,Por_Net
RISF,IMDB-BINARY,graph,0.4425,Por_Net
RISF,IMDB-BINARY,graph,0.4058,Por_Net
RISF,IMDB-BINARY,graph,0.5621,Por_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3017,Por_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4317,Por_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4838,Por_Deg_Net
RISF,IMDB-BINARY,graph,0.4446,Por_Deg_Net
RISF,IMDB-BINARY,graph,0.4417,Por_Deg_Net
RISF,IMDB-BINARY,graph,0.5029,Por_Deg_euc
RISF,IMDB-BINARY,graph,0.5179,Por_Deg_euc
RISF,IMDB-BINARY,graph,0.4717,Por_Deg_euc
RISF,IMDB-BINARY,graph,0.5612,Por_Deg
RISF,IMDB-BINARY,graph,0.5054,Por_Deg
RISF,IMDB-BINARY,graph,0.5333,Por_Deg
RISF,IMDB-BINARY,graph,0.5329,Por_Net_euc
RISF,IMDB-BINARY,graph,0.3283,Por_Net_euc
RISF,IMDB-BINARY,graph,0.4858,Por_Net_euc
RISF,IMDB-BINARY,graph,0.4821,Por_Net
RISF,IMDB-BINARY,graph,0.3642,Por_Net
RISF,IMDB-BINARY,graph,0.4925,Por_Net
RISF,IMDB-BINARY,graph,0.4212,Por_euc
RISF,IMDB-BINARY,graph,0.4212,Por_euc
RISF,IMDB-BINARY,graph,0.2883,Por_euc
RISF,IMDB-BINARY,graph,0.5662,Por
RISF,IMDB-BINARY,graph,0.4321,Por
RISF,IMDB-BINARY,graph,0.5108,Por
RISF,IMDB-BINARY,graph,0.3658,Jac_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.255,Jac_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4058,Jac_Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4808,Jac_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.2258,Jac_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4417,Jac_Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.47,Jac_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.2158,Jac_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.365,Jac_Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.3867,Jac_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.3342,Jac_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.5125,Jac_Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.4608,Jac_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.2258,Jac_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.3475,Jac_Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.385,Jac_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.335,Jac_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.4742,Jac_Oni_Net_Net
RISF,IMDB-BINARY,graph,0.3575,Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.2642,Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3783,Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.425,Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.3458,Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.495,Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.4817,Jac_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2292,Jac_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3983,Jac_Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.375,Jac_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.2942,Jac_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.4092,Jac_Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.395,Jac_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.2792,Jac_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.3125,Jac_Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.4442,Jac_Oni_Deg
RISF,IMDB-BINARY,graph,0.2658,Jac_Oni_Deg
RISF,IMDB-BINARY,graph,0.4375,Jac_Oni_Deg
RISF,IMDB-BINARY,graph,0.3717,Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.2133,Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3733,Jac_Oni_Net_euc
RISF,IMDB-BINARY,graph,0.4233,Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.3725,Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.3775,Jac_Oni_Net
RISF,IMDB-BINARY,graph,0.3567,Jac_Oni_euc
RISF,IMDB-BINARY,graph,0.2825,Jac_Oni_euc
RISF,IMDB-BINARY,graph,0.4325,Jac_Oni_euc
RISF,IMDB-BINARY,graph,0.5458,Jac_Oni
RISF,IMDB-BINARY,graph,0.2867,Jac_Oni
RISF,IMDB-BINARY,graph,0.3892,Jac_Oni
RISF,IMDB-BINARY,graph,0.495,Jac_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3975,Jac_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3725,Jac_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4425,Jac_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.3283,Jac_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4542,Jac_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.3833,Jac_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4733,Jac_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4208,Jac_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.5158,Jac_Net_Deg
RISF,IMDB-BINARY,graph,0.4317,Jac_Net_Deg
RISF,IMDB-BINARY,graph,0.2783,Jac_Net_Deg
RISF,IMDB-BINARY,graph,0.3433,Jac_Net_Net_euc
RISF,IMDB-BINARY,graph,0.2808,Jac_Net_Net_euc
RISF,IMDB-BINARY,graph,0.3933,Jac_Net_Net_euc
RISF,IMDB-BINARY,graph,0.35,Jac_Net_Net
RISF,IMDB-BINARY,graph,0.2808,Jac_Net_Net
RISF,IMDB-BINARY,graph,0.3467,Jac_Net_Net
RISF,IMDB-BINARY,graph,0.3958,Jac_Net_euc
RISF,IMDB-BINARY,graph,0.2983,Jac_Net_euc
RISF,IMDB-BINARY,graph,0.3083,Jac_Net_euc
RISF,IMDB-BINARY,graph,0.375,Jac_Net
RISF,IMDB-BINARY,graph,0.3942,Jac_Net
RISF,IMDB-BINARY,graph,0.31,Jac_Net
RISF,IMDB-BINARY,graph,0.4667,Jac_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2692,Jac_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.425,Jac_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3967,Jac_Deg_Net
RISF,IMDB-BINARY,graph,0.3042,Jac_Deg_Net
RISF,IMDB-BINARY,graph,0.4667,Jac_Deg_Net
RISF,IMDB-BINARY,graph,0.3583,Jac_Deg_euc
RISF,IMDB-BINARY,graph,0.295,Jac_Deg_euc
RISF,IMDB-BINARY,graph,0.3833,Jac_Deg_euc
RISF,IMDB-BINARY,graph,0.3558,Jac_Deg
RISF,IMDB-BINARY,graph,0.3167,Jac_Deg
RISF,IMDB-BINARY,graph,0.4275,Jac_Deg
RISF,IMDB-BINARY,graph,0.425,Jac_Net_euc
RISF,IMDB-BINARY,graph,0.2392,Jac_Net_euc
RISF,IMDB-BINARY,graph,0.4542,Jac_Net_euc
RISF,IMDB-BINARY,graph,0.37,Jac_Net
RISF,IMDB-BINARY,graph,0.2825,Jac_Net
RISF,IMDB-BINARY,graph,0.3267,Jac_Net
RISF,IMDB-BINARY,graph,0.2208,Jac_euc
RISF,IMDB-BINARY,graph,0.2667,Jac_euc
RISF,IMDB-BINARY,graph,0.2525,Jac_euc
RISF,IMDB-BINARY,graph,0.3625,Jac
RISF,IMDB-BINARY,graph,0.3167,Jac
RISF,IMDB-BINARY,graph,0.3542,Jac
RISF,IMDB-BINARY,graph,0.4629,Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3312,Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4117,Oni_Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4812,Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.2775,Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4388,Oni_Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4883,Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.2925,Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4996,Oni_Net_Deg_euc
RISF,IMDB-BINARY,graph,0.5921,Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.3829,Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.5258,Oni_Net_Deg
RISF,IMDB-BINARY,graph,0.5654,Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.2692,Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.3908,Oni_Net_Net_euc
RISF,IMDB-BINARY,graph,0.5017,Oni_Net_Net
RISF,IMDB-BINARY,graph,0.3167,Oni_Net_Net
RISF,IMDB-BINARY,graph,0.4121,Oni_Net_Net
RISF,IMDB-BINARY,graph,0.5492,Oni_Net_euc
RISF,IMDB-BINARY,graph,0.33,Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3946,Oni_Net_euc
RISF,IMDB-BINARY,graph,0.5258,Oni_Net
RISF,IMDB-BINARY,graph,0.3858,Oni_Net
RISF,IMDB-BINARY,graph,0.4242,Oni_Net
RISF,IMDB-BINARY,graph,0.6113,Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.2938,Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.5067,Oni_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.6029,Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.3292,Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.4658,Oni_Deg_Net
RISF,IMDB-BINARY,graph,0.5137,Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.3871,Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.5717,Oni_Deg_euc
RISF,IMDB-BINARY,graph,0.5438,Oni_Deg
RISF,IMDB-BINARY,graph,0.4613,Oni_Deg
RISF,IMDB-BINARY,graph,0.5129,Oni_Deg
RISF,IMDB-BINARY,graph,0.5396,Oni_Net_euc
RISF,IMDB-BINARY,graph,0.3142,Oni_Net_euc
RISF,IMDB-BINARY,graph,0.5125,Oni_Net_euc
RISF,IMDB-BINARY,graph,0.6038,Oni_Net
RISF,IMDB-BINARY,graph,0.2775,Oni_Net
RISF,IMDB-BINARY,graph,0.4475,Oni_Net
RISF,IMDB-BINARY,graph,0.5304,Oni_euc
RISF,IMDB-BINARY,graph,0.2288,Oni_euc
RISF,IMDB-BINARY,graph,0.4162,Oni_euc
RISF,IMDB-BINARY,graph,0.5696,Oni
RISF,IMDB-BINARY,graph,0.3421,Oni
RISF,IMDB-BINARY,graph,0.4333,Oni
RISF,IMDB-BINARY,graph,0.4579,Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3867,Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4417,Net_Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4787,Net_Deg_Net
RISF,IMDB-BINARY,graph,0.3658,Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4812,Net_Deg_Net
RISF,IMDB-BINARY,graph,0.4233,Net_Deg_euc
RISF,IMDB-BINARY,graph,0.5875,Net_Deg_euc
RISF,IMDB-BINARY,graph,0.3729,Net_Deg_euc
RISF,IMDB-BINARY,graph,0.4425,Net_Deg
RISF,IMDB-BINARY,graph,0.5092,Net_Deg
RISF,IMDB-BINARY,graph,0.4983,Net_Deg
RISF,IMDB-BINARY,graph,0.4838,Net_Net_euc
RISF,IMDB-BINARY,graph,0.3425,Net_Net_euc
RISF,IMDB-BINARY,graph,0.4583,Net_Net_euc
RISF,IMDB-BINARY,graph,0.3904,Net_Net
RISF,IMDB-BINARY,graph,0.2929,Net_Net
RISF,IMDB-BINARY,graph,0.4296,Net_Net
RISF,IMDB-BINARY,graph,0.2475,Net_euc
RISF,IMDB-BINARY,graph,0.4233,Net_euc
RISF,IMDB-BINARY,graph,0.2996,Net_euc
RISF,IMDB-BINARY,graph,0.4821,Net
RISF,IMDB-BINARY,graph,0.4308,Net
RISF,IMDB-BINARY,graph,0.3433,Net
RISF,IMDB-BINARY,graph,0.5304,Deg_Net_euc
RISF,IMDB-BINARY,graph,0.3908,Deg_Net_euc
RISF,IMDB-BINARY,graph,0.4967,Deg_Net_euc
RISF,IMDB-BINARY,graph,0.5471,Deg_Net
RISF,IMDB-BINARY,graph,0.5183,Deg_Net
RISF,IMDB-BINARY,graph,0.5592,Deg_Net
RISF,IMDB-BINARY,graph,0.5362,Deg_euc
RISF,IMDB-BINARY,graph,0.6046,Deg_euc
RISF,IMDB-BINARY,graph,0.5317,Deg_euc
RISF,IMDB-BINARY,graph,0.5421,Deg
RISF,IMDB-BINARY,graph,0.5671,Deg
RISF,IMDB-BINARY,graph,0.5992,Deg
RISF,IMDB-BINARY,graph,0.4225,Net_euc
RISF,IMDB-BINARY,graph,0.3262,Net_euc
RISF,IMDB-BINARY,graph,0.4133,Net_euc
RISF,IMDB-BINARY,graph,0.4829,Net
RISF,IMDB-BINARY,graph,0.435,Net
RISF,IMDB-BINARY,graph,0.5892,Net
RISF,IMDB-BINARY,graph,0.4925,euc
RISF,IMDB-BINARY,graph,0.4521,euc
RISF,IMDB-BINARY,graph,0.495,euc
